"pID","groupID","time_point","NegativeMood","PositiveMood","PhysInt_NUM","SocInt_NUM","SalInt_Medium_Online","SalInt_Disc_Tension","SalInt_Partner_Close","SalInt_Disc_Self","SalInt_Disc_Partner","SalInt_Close","baseline_closest_deg_out_norm","covid_stress_self_nr","covid_housing_tension","covid_phys_dist_avg","baseline_income_num","baseline_educ_parents_years","baseline_college_year","baseline_gender_numeric","EMA_completion_rate"
"muric220","g1c",1,73,27,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",2,35,64,3,3,1,1,1,1,1,91,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",3,29,68,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",4,10,82,0,2,1,0,1,1,1,100,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",5,53,70,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",6,33,61,2,2,1,0,1,0,0,93,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",7,20,76,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",8,54,74,0,2,1,0,1,1,1,90,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",9,39,76,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",10,17,76,2,2,1,0,1,0,0,100,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",11,65,85,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",12,26,87,0,2,1,0,1,0,0,100,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",13,81,59,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",14,79,57,2,3,1,0,1,1,1,90,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",15,29,34,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",16,75,59,1,2,1,0,1,1,0,100,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",17,17,68,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",18,66,31,2,1,1,0,1,0,0,99,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",19,78,16,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",20,20,88,1,2,1,0,1,0,0,94,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",21,76,25,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",22,10,73,2,2,1,0,1,1,1,97,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",23,21,85,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",24,10,90,2,2,1,0,1,0,0,99,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",25,7,98,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",26,14,81,2,2,1,0,1,0,0,95,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",27,65,86,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",28,5,89,2,1,1,0,1,0,0,87,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",29,9,85,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",30,1,96,2,3,1,0,1,0,0,94,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",31,3,92,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",32,3,84,6,2,1,0,1,1,0,98,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",33,11,95,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",34,4,94,2,3,1,0,1,1,1,96,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",35,76,23,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",36,4,92,2,2,1,1,1,0,0,93,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",37,10,86,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",38,6,95,2,2,1,0,1,1,1,94,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",39,70,36,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",40,10,86,2,4,1,0,1,0,0,89,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",41,5,86,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",42,11,83,2,2,1,0,1,1,1,97,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",43,16,84,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",44,4,88,2,7,1,0,1,0,0,90,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",45,12,85,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",46,15,90,2,1,1,0,1,0,0,95,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",47,10,92,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",48,6,90,1,3,1,0,1,1,1,100,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",49,17,85,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",50,15,91,2,1,1,0,1,1,1,100,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",51,14,82,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",52,11,90,2,2,1,0,1,0,0,93,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",53,17,81,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",54,9,81,2,5,1,0,1,0,0,94,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",55,9,86,,,,,,,,,52,8,80,4.75,8,40,1,0,1
"muric220","g1c",56,19,61,2,1,1,1,1,0,0,88,52,8,80,4.75,8,40,1,0,1
"muric221","g1c",1,57,15,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",2,70,28,2,5,1,0,1,1,1,68,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",3,55,17,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",4,54,29,3,2,0,0,1,1,1,64,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",5,27,25,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",6,61,61,2,3,1,0,1,1,1,76,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",7,37,28,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",8,31,49,1,2,0,1,1,0,0,22,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",9,49,49,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",10,23,38,2,3,0,0,1,0,0,43,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",11,42,38,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",12,20,56,2,4,0,1,1,0,0,32,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",13,32,34,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",14,31,33,1,1,0,1,1,0,0,36,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",15,88,38,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",16,86,1,0,3,1,1,1,0,0,78,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",17,73,31,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",18,,,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",19,70,30,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",20,40,33,0,0,,0,,0,0,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",21,,,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",22,,,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",23,,,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",24,,,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",25,,,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",26,56,36,2,2,1,0,0,1,0,54,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",27,64,40,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",28,30,43,2,2,1,0,0,1,0,82,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",29,13,36,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",30,,,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",31,28,49,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",32,,,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",33,61,21,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",34,,,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",35,28,36,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",36,35,59,0,1,0,0,1,1,1,86,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",37,34,55,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",38,25,35,2,2,0,0,1,0,0,37,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",39,,,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",40,15,42,3,1,0,0,1,0,0,31,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",41,,,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",42,,,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",43,21,69,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",44,,,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",45,24,64,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",46,13,26,2,3,1,0,0,1,1,70,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",47,,,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",48,,,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",49,27,39,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",50,30,67,0,3,1,0,0,0,0,78,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",51,30,40,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",52,,,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",53,24,36,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",54,,,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",55,,,,,,,,,,,20,10,90,4.5,20,40,1,1,0.68
"muric221","g1c",56,28,54,2,2,1,0,0,0,0,75,20,10,90,4.5,20,40,1,1,0.68
"muric227","g2c",1,76,15,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",2,59,29,1,8,1,0,0,0,0,62,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",3,32,68,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",4,7,91,3,2,1,0,0,1,1,43,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",5,23,66,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",6,5,100,8,1,0,0,1,0,1,76,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",7,5,81,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",8,19,74,1,1,0,0,1,1,0,85,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",9,76,16,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",10,4,96,2,1,1,0,0,0,0,29,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",11,60,16,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",12,68,15,2,15,1,0,0,0,0,21,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",13,41,17,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",14,74,75,1,0,0,0,1,1,1,77,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",15,11,90,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",16,1,100,1,8,1,0,1,0,1,85,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",17,23,72,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",18,1,100,15,4,1,0,1,0,1,89,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",19,1,87,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",20,16,100,3,0,0,0,1,1,1,92,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",21,73,28,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",22,21,75,2,0,0,0,0,1,1,89,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",23,82,12,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",24,16,87,1,0,0,0,1,1,1,81,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",25,29,75,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",26,11,85,2,5,1,0,0,0,1,65,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",27,89,12,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",28,14,91,3,3,1,0,0,1,1,83,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",29,16,11,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",30,67,1,,,,0,,0,0,15,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",31,18,82,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",32,12,97,1,5,1,1,1,0,0,82,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",33,16,77,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",34,12,94,5,0,0,0,1,1,1,95,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",35,13,87,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",36,27,75,4,0,0,0,1,0,0,56,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",37,8,88,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",38,15,100,3,8,1,1,0,0,0,21,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",39,17,92,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",40,18,100,1,2,1,0,0,1,0,74,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",41,25,18,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",42,41,89,1,3,1,0,0,0,0,27,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",43,13,59,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",44,2,86,1,0,0,1,1,1,0,100,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",45,15,90,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",46,65,42,1,2,0,1,1,1,1,100,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",47,30,65,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",48,22,94,2,8,1,0,1,0,1,93,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",49,55,24,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",50,60,14,1,1,1,0,1,1,0,64,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",51,61,15,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",52,26,87,1,0,0,0,1,1,1,100,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",53,22,92,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",54,7,100,1,1,1,0,1,0,0,100,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",55,77,10,,,,,,,,,32,2,23,4.5,3,22,4,1,1
"muric227","g2c",56,64,10,0,2,1,1,1,1,1,86,32,2,23,4.5,3,22,4,1,1
"muric229","g2c",1,35,79,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",2,33,68,1,15,1,0,1,1,1,69,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",3,58,40,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",4,32,74,1,15,1,0,1,0,0,64,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",5,68,30,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",6,63,65,1,15,1,0,1,0,0,68,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",7,31,80,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",8,63,67,11,15,0,0,1,0,0,29,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",9,65,36,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",10,62,34,1,5,0,0,1,0,0,60,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",11,63,35,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",12,66,20,1,5,0,0,1,0,0,61,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",13,57,62,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",14,,,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",15,60,63,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",16,53,37,2,10,1,1,1,0,0,87,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",17,66,71,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",18,34,70,1,5,0,0,1,0,0,59,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",19,59,64,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",20,61,68,10,5,0,0,1,0,0,74,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",21,29,68,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",22,67,35,4,5,0,1,1,0,0,35,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",23,69,29,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",24,30,69,2,5,0,0,1,0,0,57,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",25,64,34,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",26,61,36,2,5,0,0,1,0,0,66,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",27,71,65,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",28,64,61,1,7,0,0,1,0,0,62,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",29,12,61,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",30,31,63,4,4,0,0,1,0,0,76,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",31,23,67,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",32,31,67,2,6,0,0,1,0,0,61,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",33,31,59,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",34,30,63,1,6,1,0,1,1,0,70,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",35,37,39,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",36,10,68,1,6,1,0,1,0,0,62,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",37,27,61,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",38,27,64,2,6,0,0,1,0,0,63,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",39,17,57,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",40,20,58,1,7,1,0,1,0,1,70,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",41,34,65,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",42,20,63,2,4,0,0,1,0,0,70,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",43,27,73,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",44,27,66,1,3,0,0,1,0,0,68,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",45,22,72,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",46,10,74,1,7,1,0,1,0,1,73,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",47,27,66,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",48,18,70,1,8,0,0,1,0,0,56,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",49,35,69,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",50,17,60,1,3,0,0,1,0,0,73,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",51,29,65,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",52,20,67,7,3,0,0,1,1,1,87,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",53,13,65,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",54,23,61,2,4,0,0,0,0,0,7,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",55,20,62,,,,,,,,,10,9,63,4.75,8,28,1,1,0.98
"muric229","g2c",56,37,63,1,3,0,0,0,0,0,6,10,9,63,4.75,8,28,1,1,0.98
"muric232","g2c",1,33,86,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",2,39,56,1,0,0,0,1,0,0,81,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",3,43,72,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",4,12,98,15,0,0,0,1,0,0,88,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",5,40,59,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",6,38,70,1,4,0,0,1,1,0,67,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",7,16,68,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",8,24,71,1,0,0,0,1,1,0,80,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",9,16,72,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",10,13,91,1,0,1,1,1,0,0,22,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",11,22,66,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",12,27,99,1,0,1,0,1,1,1,93,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",13,30,78,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",14,30,70,1,15,0,0,1,0,1,89,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",15,16,72,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",16,1,91,1,0,0,1,1,0,0,26,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",17,29,60,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",18,16,85,1,0,0,1,1,0,0,69,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",19,21,67,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",20,18,62,1,5,1,0,1,0,0,86,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",21,20,71,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",22,14,70,1,5,0,0,1,1,1,71,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",23,34,67,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",24,23,77,1,3,0,0,1,0,1,74,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",25,22,62,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",26,30,64,1,3,0,0,1,1,0,87,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",27,19,71,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",28,38,60,1,4,0,0,1,0,1,79,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",29,17,67,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",30,35,68,1,6,0,1,1,1,1,64,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",31,24,67,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",32,1,100,1,8,0,0,1,0,1,85,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",33,25,63,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",34,19,75,3,12,0,1,1,0,0,67,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",35,18,77,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",36,15,70,4,5,0,0,1,0,1,71,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",37,19,71,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",38,11,64,1,5,0,0,1,0,1,59,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",39,21,73,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",40,22,72,1,4,0,0,1,1,0,73,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",41,19,70,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",42,17,64,1,5,0,0,1,0,1,67,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",43,21,69,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",44,19,71,1,3,0,0,1,0,1,84,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",45,16,79,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",46,26,75,1,8,0,0,1,1,0,77,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",47,15,58,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",48,15,73,1,3,0,0,1,1,1,84,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",49,30,81,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",50,18,75,1,6,1,1,1,0,0,73,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",51,15,70,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",52,14,75,1,3,1,1,1,0,1,91,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",53,,,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",54,,,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",55,21,85,,,,,,,,,10,12,25,4.25,20,40,3,0,0.96
"muric232","g2c",56,18,82,1,6,0,0,1,0,1,81,10,12,25,4.25,20,40,3,0,0.96
"muric233","g2c",1,49,49,,,,,,,,,23,7,4,4.75,6,28,4,1,0.61
"muric233","g2c",2,74,12,0,2,1,0,1,1,0,65,23,7,4,4.75,6,28,4,1,0.61
"muric233","g2c",3,60,15,,,,,,,,,23,7,4,4.75,6,28,4,1,0.61
"muric233","g2c",4,49,24,0,5,1,0,1,1,0,75,23,7,4,4.75,6,28,4,1,0.61
"muric233","g2c",5,23,33,,,,,,,,,23,7,4,4.75,6,28,4,1,0.61
"muric233","g2c",6,37,44,1,4,1,0,1,1,1,84,23,7,4,4.75,6,28,4,1,0.61
"muric233","g2c",7,49,40,,,,,,,,,23,7,4,4.75,6,28,4,1,0.61
"muric233","g2c",8,17,70,1,7,0,0,0,1,1,66,23,7,4,4.75,6,28,4,1,0.61
"muric233","g2c",9,23,61,,,,,,,,,23,7,4,4.75,6,28,4,1,0.61
